asset,event_type,metric,n,mean,median,q25,q75,min,max
GOLD,FIRST_CUT,ret_20d,4,0.03962020536800387,0.04553221524593498,0.022417037854721433,0.06273538275921742,-0.010432145516548141,0.07784853649669365
GOLD,FIRST_CUT,ret_60d,4,0.050818438231153756,0.05274218737952163,0.022638207576679698,0.08092241803399569,-0.035767534731085404,0.13355691289665717
GOLD,FIRST_CUT,ret_120d,4,0.14751770116506713,0.10766830266193683,0.07140171221405506,0.1837842916129489,0.019746715465988274,0.3549874838704066
GOLD,FIRST_CUT,ret_252d,4,0.2352757110777473,0.2255504641367051,0.07757186589085113,0.38325430932360127,0.05588673748549011,0.4341151785520889
GOLD,FIRST_CUT,mdd,4,0.1351330719249097,0.10006788624151536,0.08160995332460533,0.15359100484181973,0.07933190075564456,0.2610646144609635
GOLD,FIRST_CUT,mae,4,-0.01607748518618729,-0.007378539494178937,-0.018839709863435805,-0.0046163148169304224,-0.04955286175639129,0.0
GOLD,FIRST_CUT,mfe,4,0.3243781527476489,0.38390476427159126,0.29791850505696454,0.41036441196227563,0.09277196148554201,0.43693112096187114
GOLD,FIRST_CUT,time_to_event_min_obs,4,19.0,16.5,1.5,34.0,0.0,43.0
GOLD,FIRST_CUT,recovery50_obs_from_trough,4,6.25,5.0,4.75,6.5,4.0,11.0
GOLD,FIRST_CUT,recovery100_obs_from_trough,4,86.25,40.0,25.75,100.5,13.0,252.0
GOLD,FIRST_CUT,rv_60d_ann,4,0.15680061935662784,0.15270846831856172,0.1378870273778128,0.17162206029737676,0.12452225460732319,0.19726328618206476
GOLD,FIRST_CUT,down_semivol_60d_ann,4,0.1109493972613862,0.11044066897985348,0.09242450313326339,0.12896556310797627,0.08909672755819667,0.13381952352764112
GOLD,FIRST_HIKE,ret_20d,3,0.008492349668954699,0.010349044827676845,0.000715923687723774,0.017197123229546696,-0.008917197452229297,0.024045201631416546
GOLD,FIRST_HIKE,ret_60d,3,0.05926250019780518,0.04687896534136149,0.0035141304683733443,0.10881910249901516,-0.0398507044046148,0.17075923965666884
GOLD,FIRST_HIKE,ret_120d,3,0.0666775443683123,0.12713374241142517,0.007392353860113499,0.15619083389806754,-0.11234903469119817,0.1852479253847099
GOLD,FIRST_HIKE,ret_252d,3,0.04787480967651788,0.0681155543805485,0.032321768654904215,0.07354822305014685,-0.0034720170707400744,0.0789808917197452
GOLD,FIRST_HIKE,mdd,3,0.14928491244349637,0.17371233888556936,0.13444388204857893,0.1763396560594503,0.0951754252115885,0.17896697323333122
GOLD,FIRST_HIKE,mae,3,-0.06007978427469126,-0.014012738853503182,-0.08442771324146131,-0.012698332597327167,-0.15484268762941944,-0.011383926341151152
GOLD,FIRST_HIKE,mfe,3,0.15843153514639705,0.16178343949044582,0.09558314190330364,0.22295588056151483,0.02938284431616145,0.28412832163258384
GOLD,FIRST_HIKE,time_to_event_min_obs,3,61.0,19.0,10.5,90.5,2.0,162.0
GOLD,FIRST_HIKE,recovery50_obs_from_trough,3,24.666666666666668,19.0,14.0,32.5,9.0,46.0
GOLD,FIRST_HIKE,recovery100_obs_from_trough,3,291.3333333333333,150.0,122.5,389.5,95.0,629.0
GOLD,FIRST_HIKE,rv_60d_ann,3,0.15972614532926507,0.14172856626193428,0.14037713055478218,0.17007637057008257,0.13902569484763008,0.19842417487823086
GOLD,FIRST_HIKE,down_semivol_60d_ann,3,0.10408603574850672,0.1107078840052041,0.10022851044067127,0.11125448518469089,0.08974913687613843,0.11180108636417767
GOLD,LAST_HIKE,ret_20d,3,0.03732106195935866,0.03346145570123693,0.007131514093604074,0.06558080669605237,-0.019198427514028782,0.09770015769086782
GOLD,LAST_HIKE,ret_60d,3,0.02081435993108423,0.019194253597438315,0.010768410032062636,0.03005025666328287,0.0023425664666869572,0.040906259729127425
GOLD,LAST_HIKE,ret_120d,3,0.06194651923819613,0.06620243073545318,0.055482472349456136,0.07053852187556464,0.044762513963459094,0.0748746130156761
GOLD,LAST_HIKE,ret_252d,3,0.17657026427068043,0.1788344805845461,0.14976653068336776,0.20450610601492591,0.12069858078218942,0.23017773144530573
GOLD,LAST_HIKE,mdd,3,0.09818190996679958,0.07428744510444885,0.06881503460450011,0.11560155289792368,0.06334262410455138,0.1569156606913985
GOLD,LAST_HIKE,mae,3,-0.03178503784749254,-0.028186042083756968,-0.047677556771238805,-0.014093021041878484,-0.06716907145872064,0.0
GOLD,LAST_HIKE,mfe,3,0.23145148662345885,0.24103434952409963,0.21882256522293964,0.24887183947429847,0.19661078092177964,0.2567093294244973
GOLD,LAST_HIKE,time_to_event_min_obs,3,39.666666666666664,51.0,25.5,59.5,0.0,68.0
GOLD,LAST_HIKE,recovery50_obs_from_trough,3,18.666666666666668,20.0,13.0,25.0,6.0,30.0
GOLD,LAST_HIKE,recovery100_obs_from_trough,3,44.333333333333336,36.0,23.0,61.5,10.0,87.0
GOLD,LAST_HIKE,rv_60d_ann,3,0.15356414772753652,0.116415875862878,0.10660200834894676,0.181952151173797,0.09678814083501554,0.24748842648471603
GOLD,LAST_HIKE,down_semivol_60d_ann,3,0.10134845049654649,0.07140549736814465,0.06692504632108486,0.1208003781078072,0.06244459527402506,0.17019525884746972
GOLD,PAUSE_START,ret_20d,3,-0.01269120170387772,-0.009213287838392592,-0.022667745972184183,-0.0009757005028286914,-0.036122204105975775,0.007261886832735209
GOLD,PAUSE_START,ret_60d,3,-0.02369385908957607,-0.024766781495998758,-0.04564981279037822,-0.0022743665919852663,-0.06653284408475768,0.020218048312028225
GOLD,PAUSE_START,ret_120d,3,0.0674968405158793,0.08951238497704628,0.04112852013934326,0.10487293312299883,-0.007255344698359756,0.12023348126895139
GOLD,PAUSE_START,ret_252d,3,0.18841907999520857,0.1999695057486517,0.11758276786553279,0.2650306050016059,0.03519602998241389,0.33009170425456014
GOLD,PAUSE_START,mdd,3,0.08939107852893331,0.0687814185537321,0.06606202132914174,0.10241530574112429,0.06334262410455138,0.13604919292851647
GOLD,PAUSE_START,mae,3,-0.07485936457388771,-0.062394382653606306,-0.09742132640689649,-0.04606491178073824,-0.13244827016018668,-0.02973544090787017
GOLD,PAUSE_START,mfe,3,0.20327877714515577,0.20532036973066714,0.1367756626670692,0.27080268791599804,0.06823095560347125,0.33628500610132894
GOLD,PAUSE_START,time_to_event_min_obs,3,37.333333333333336,42.0,27.0,50.0,12.0,58.0
GOLD,PAUSE_START,recovery50_obs_from_trough,3,18.666666666666668,20.0,13.0,25.0,6.0,30.0
GOLD,PAUSE_START,recovery100_obs_from_trough,3,41.666666666666664,36.0,22.5,58.0,9.0,80.0
GOLD,PAUSE_START,rv_60d_ann,3,0.15390041876850505,0.14776021234964182,0.12343827692093012,0.18129245740664834,0.09911634149221844,0.21482470246365487
GOLD,PAUSE_START,down_semivol_60d_ann,3,0.11453767454851542,0.09558475270985628,0.0864664890388245,0.13313239913887676,0.07734822536779275,0.1706800455678972
GOLD,TIGHTENING_CYCLE_END,ret_20d,3,0.03732106195935866,0.03346145570123693,0.007131514093604074,0.06558080669605237,-0.019198427514028782,0.09770015769086782
GOLD,TIGHTENING_CYCLE_END,ret_60d,3,0.02081435993108423,0.019194253597438315,0.010768410032062636,0.03005025666328287,0.0023425664666869572,0.040906259729127425
GOLD,TIGHTENING_CYCLE_END,ret_120d,3,0.06194651923819613,0.06620243073545318,0.055482472349456136,0.07053852187556464,0.044762513963459094,0.0748746130156761
GOLD,TIGHTENING_CYCLE_END,ret_252d,3,0.17657026427068043,0.1788344805845461,0.14976653068336776,0.20450610601492591,0.12069858078218942,0.23017773144530573
GOLD,TIGHTENING_CYCLE_END,mdd,3,0.09818190996679958,0.07428744510444885,0.06881503460450011,0.11560155289792368,0.06334262410455138,0.1569156606913985
GOLD,TIGHTENING_CYCLE_END,mae,3,-0.03178503784749254,-0.028186042083756968,-0.047677556771238805,-0.014093021041878484,-0.06716907145872064,0.0
GOLD,TIGHTENING_CYCLE_END,mfe,3,0.23145148662345885,0.24103434952409963,0.21882256522293964,0.24887183947429847,0.19661078092177964,0.2567093294244973
GOLD,TIGHTENING_CYCLE_END,time_to_event_min_obs,3,39.666666666666664,51.0,25.5,59.5,0.0,68.0
GOLD,TIGHTENING_CYCLE_END,recovery50_obs_from_trough,3,18.666666666666668,20.0,13.0,25.0,6.0,30.0
GOLD,TIGHTENING_CYCLE_END,recovery100_obs_from_trough,3,44.333333333333336,36.0,23.0,61.5,10.0,87.0
GOLD,TIGHTENING_CYCLE_END,rv_60d_ann,3,0.15356414772753652,0.116415875862878,0.10660200834894676,0.181952151173797,0.09678814083501554,0.24748842648471603
GOLD,TIGHTENING_CYCLE_END,down_semivol_60d_ann,3,0.10134845049654649,0.07140549736814465,0.06692504632108486,0.1208003781078072,0.06244459527402506,0.17019525884746972
GOLD,TIGHTENING_CYCLE_START,ret_20d,3,0.008492349668954699,0.010349044827676845,0.000715923687723774,0.017197123229546696,-0.008917197452229297,0.024045201631416546
GOLD,TIGHTENING_CYCLE_START,ret_60d,3,0.05926250019780518,0.04687896534136149,0.0035141304683733443,0.10881910249901516,-0.0398507044046148,0.17075923965666884
GOLD,TIGHTENING_CYCLE_START,ret_120d,3,0.0666775443683123,0.12713374241142517,0.007392353860113499,0.15619083389806754,-0.11234903469119817,0.1852479253847099
GOLD,TIGHTENING_CYCLE_START,ret_252d,3,0.04787480967651788,0.0681155543805485,0.032321768654904215,0.07354822305014685,-0.0034720170707400744,0.0789808917197452
GOLD,TIGHTENING_CYCLE_START,mdd,3,0.14928491244349637,0.17371233888556936,0.13444388204857893,0.1763396560594503,0.0951754252115885,0.17896697323333122
GOLD,TIGHTENING_CYCLE_START,mae,3,-0.06007978427469126,-0.014012738853503182,-0.08442771324146131,-0.012698332597327167,-0.15484268762941944,-0.011383926341151152
GOLD,TIGHTENING_CYCLE_START,mfe,3,0.15843153514639705,0.16178343949044582,0.09558314190330364,0.22295588056151483,0.02938284431616145,0.28412832163258384
GOLD,TIGHTENING_CYCLE_START,time_to_event_min_obs,3,61.0,19.0,10.5,90.5,2.0,162.0
GOLD,TIGHTENING_CYCLE_START,recovery50_obs_from_trough,3,24.666666666666668,19.0,14.0,32.5,9.0,46.0
GOLD,TIGHTENING_CYCLE_START,recovery100_obs_from_trough,3,291.3333333333333,150.0,122.5,389.5,95.0,629.0
GOLD,TIGHTENING_CYCLE_START,rv_60d_ann,3,0.15972614532926507,0.14172856626193428,0.14037713055478218,0.17007637057008257,0.13902569484763008,0.19842417487823086
GOLD,TIGHTENING_CYCLE_START,down_semivol_60d_ann,3,0.10408603574850672,0.1107078840052041,0.10022851044067127,0.11125448518469089,0.08974913687613843,0.11180108636417767
NASDAQ,FIRST_CUT,ret_20d,10,0.02346382113912432,0.008213356470127442,-0.025678081345403003,0.04314064397077616,-0.05398610763620726,0.209816480936881
NASDAQ,FIRST_CUT,ret_60d,10,0.005390268453443259,0.034210993951003354,-0.04890505463242156,0.06658996628726654,-0.20563646994144502,0.13653402586558006
NASDAQ,FIRST_CUT,ret_120d,10,-0.007573202806876544,0.008728571532559237,-0.1293641387333864,0.11210618775245995,-0.22567497526268665,0.17831971558660253
NASDAQ,FIRST_CUT,ret_252d,10,0.06764761587265469,0.07523274235157629,-0.09658778137378735,0.2466452000769055,-0.16414874103718535,0.2838327076263638
NASDAQ,FIRST_CUT,mdd,10,0.23294010287101669,0.24222034101833095,0.1155163646048783,0.290928632455558,0.07863031665729814,0.5022331811902139
NASDAQ,FIRST_CUT,mae,10,-0.16327773822573044,-0.1467985842735588,-0.229162414770969,-0.083792327707811,-0.3790240241550531,0.0
NASDAQ,FIRST_CUT,mfe,10,0.18911293924542727,0.22586504256850803,0.09032295350647179,0.27475549203503646,0.0157078539269635,0.32631500711388584
NASDAQ,FIRST_CUT,time_to_event_min_obs,10,116.9,129.5,65.75,165.25,0.0,238.0
NASDAQ,FIRST_CUT,recovery50_obs_from_trough,10,100.2,40.0,15.5,85.75,5.0,589.0
NASDAQ,FIRST_CUT,recovery100_obs_from_trough,8,148.5,54.0,43.25,258.25,10.0,446.0
NASDAQ,FIRST_CUT,rv_60d_ann,10,0.18226979508637658,0.1570408381984498,0.09264496813687044,0.20624370006147935,0.0702515961566646,0.5387384055599712
NASDAQ,FIRST_CUT,down_semivol_60d_ann,10,0.13136769281577848,0.10260645813192759,0.06976378448061216,0.15166094058536284,0.05328217255541508,0.38992472930129213
NASDAQ,FIRST_HIKE,ret_20d,10,0.0037094311681435954,0.0031174414647039406,-0.02815625138028008,0.03052800259239047,-0.08274440518256765,0.10983411651474828
NASDAQ,FIRST_HIKE,ret_60d,10,-0.012567229572695482,-0.04425109441683783,-0.07394949044194832,0.04653028817114285,-0.3104379914773975,0.21476584429014633
NASDAQ,FIRST_HIKE,ret_120d,10,0.039906831197702865,0.01998578253508343,-0.08128364375854172,0.10227624630937493,-0.2196107718666257,0.42047832981972744
NASDAQ,FIRST_HIKE,ret_252d,10,0.03141108385558734,-0.00820226002054475,-0.07083546809015162,0.08686341426774563,-0.1740324210341344,0.4605599312670554
NASDAQ,FIRST_HIKE,mdd,10,0.22781163507523,0.20671313337840552,0.13962060016246375,0.3445037277004872,0.07836207114185456,0.3731851476244993
NASDAQ,FIRST_HIKE,mae,10,-0.14333784014066234,-0.1351422703591758,-0.1667746170399366,-0.0911719949527707,-0.3588718534463823,-0.026008151008151015
NASDAQ,FIRST_HIKE,mfe,10,0.19606914526022706,0.1135249154936292,0.07524884966040013,0.1982641366138888,0.0,0.9108288451275683
NASDAQ,FIRST_HIKE,time_to_event_min_obs,10,99.5,63.0,38.25,173.5,29.0,228.0
NASDAQ,FIRST_HIKE,recovery50_obs_from_trough,10,66.2,38.5,22.5,89.0,7.0,244.0
NASDAQ,FIRST_HIKE,recovery100_obs_from_trough,9,225.33333333333334,181.0,64.0,446.0,19.0,472.0
NASDAQ,FIRST_HIKE,rv_60d_ann,10,0.20931220724867033,0.179228420549212,0.1073696294176045,0.2543621845223179,0.10073171998812541,0.45976825470686855
NASDAQ,FIRST_HIKE,down_semivol_60d_ann,10,0.15951472188137056,0.1413351952878407,0.07637403649726798,0.18105340451919885,0.05357721088378537,0.4102342831579162
NASDAQ,LAST_HIKE,ret_20d,10,0.0005523946705597637,0.025855713983272466,-0.016140883280237578,0.04749334504094632,-0.20158838211935548,0.06747051404653992
NASDAQ,LAST_HIKE,ret_60d,10,0.012993448493055249,0.05736357304786488,-0.04407403793131617,0.09632038197341503,-0.27499432720671657,0.1371731051856524
NASDAQ,LAST_HIKE,ret_120d,10,0.02934248973721095,0.04813840956283311,-0.0837252615492301,0.1432045236407583,-0.2283643841652998,0.29577595338983054
NASDAQ,LAST_HIKE,ret_252d,10,0.05423543008370234,0.10901135505807558,-0.12078587217573925,0.22819321876045123,-0.42190068327027297,0.3920815677966101
NASDAQ,LAST_HIKE,mdd,10,0.21953400341823728,0.13822049420865862,0.08441920981046502,0.3324871678676694,0.06854460093896708,0.6166253769296811
NASDAQ,LAST_HIKE,mae,10,-0.17466355597550534,-0.09831247942966626,-0.2742030315254662,-0.04678922162243426,-0.5457430737460673,0.0
NASDAQ,LAST_HIKE,mfe,10,0.1990649759616609,0.21289921621846153,0.11464433036794847,0.28642916922877215,0.02666441934940167,0.4165651483050845
NASDAQ,LAST_HIKE,time_to_event_min_obs,10,95.6,77.5,18.25,162.0,0.0,242.0
NASDAQ,LAST_HIKE,recovery50_obs_from_trough,9,46.77777777777778,17.0,6.0,88.0,5.0,124.0
NASDAQ,LAST_HIKE,recovery100_obs_from_trough,9,170.55555555555554,38.0,30.0,295.0,21.0,446.0
NASDAQ,LAST_HIKE,rv_60d_ann,10,0.18641545295599532,0.13422186193535118,0.0805221332200808,0.209971150691586,0.059995348975961434,0.475359518666224
NASDAQ,LAST_HIKE,down_semivol_60d_ann,10,0.13326585784809303,0.09684189553107875,0.05318166334658463,0.1309435262892437,0.026104629708079783,0.4178537982271881
NASDAQ,PAUSE_START,ret_20d,7,0.01674353398928528,0.01506674126768437,-2.2410668823080737e-05,0.04881835397915779,-0.07032558706179748,0.07487169709844066
NASDAQ,PAUSE_START,ret_60d,7,0.0752678020987868,0.07718638211634721,0.01746698031835614,0.13574737199866493,-0.009511629765806107,0.1527711577069244
NASDAQ,PAUSE_START,ret_120d,7,0.11291440358960457,0.1590998663970895,0.14767590942168074,0.1853285316918606,-0.3124391027634389,0.2777311792664987
NASDAQ,PAUSE_START,ret_252d,7,0.15745002128234883,0.2607864897466827,0.17317245762662248,0.31794768718787747,-0.4623577336899062,0.32148110329066526
NASDAQ,PAUSE_START,mdd,7,0.1688097284492073,0.10178588926996568,0.07769510862349766,0.11966100737942081,0.06854460093896708,0.6166253769296811
NASDAQ,PAUSE_START,mae,7,-0.1184008529150847,-0.04851730477180072,-0.09349762371026266,-0.00898371182239105,-0.5753259945684848,0.0
NASDAQ,PAUSE_START,mfe,7,0.2737870510088249,0.31244390832328106,0.2182181230786454,0.3483026094221475,0.10772591579078306,0.3632980679461244
NASDAQ,PAUSE_START,time_to_event_min_obs,7,47.857142857142854,23.0,5.0,54.0,0.0,194.0
NASDAQ,PAUSE_START,recovery50_obs_from_trough,6,9.166666666666666,6.5,5.25,10.0,5.0,21.0
NASDAQ,PAUSE_START,recovery100_obs_from_trough,6,31.666666666666668,30.0,21.25,39.5,11.0,58.0
NASDAQ,PAUSE_START,rv_60d_ann,7,0.16019568350896865,0.12472455236830665,0.1062739314453956,0.19175348280225535,0.07863061824184357,0.32195978545732845
NASDAQ,PAUSE_START,down_semivol_60d_ann,7,0.10826699129845165,0.0691009311780997,0.06027924199536031,0.13762410711355555,0.05406921546280638,0.2388920942304238
NASDAQ,TIGHTENING_CYCLE_END,ret_20d,10,0.0005523946705597637,0.025855713983272466,-0.016140883280237578,0.04749334504094632,-0.20158838211935548,0.06747051404653992
NASDAQ,TIGHTENING_CYCLE_END,ret_60d,10,0.012993448493055249,0.05736357304786488,-0.04407403793131617,0.09632038197341503,-0.27499432720671657,0.1371731051856524
NASDAQ,TIGHTENING_CYCLE_END,ret_120d,10,0.02934248973721095,0.04813840956283311,-0.0837252615492301,0.1432045236407583,-0.2283643841652998,0.29577595338983054
NASDAQ,TIGHTENING_CYCLE_END,ret_252d,10,0.05423543008370234,0.10901135505807558,-0.12078587217573925,0.22819321876045123,-0.42190068327027297,0.3920815677966101
NASDAQ,TIGHTENING_CYCLE_END,mdd,10,0.21953400341823728,0.13822049420865862,0.08441920981046502,0.3324871678676694,0.06854460093896708,0.6166253769296811
NASDAQ,TIGHTENING_CYCLE_END,mae,10,-0.17466355597550534,-0.09831247942966626,-0.2742030315254662,-0.04678922162243426,-0.5457430737460673,0.0
NASDAQ,TIGHTENING_CYCLE_END,mfe,10,0.1990649759616609,0.21289921621846153,0.11464433036794847,0.28642916922877215,0.02666441934940167,0.4165651483050845
NASDAQ,TIGHTENING_CYCLE_END,time_to_event_min_obs,10,95.6,77.5,18.25,162.0,0.0,242.0
NASDAQ,TIGHTENING_CYCLE_END,recovery50_obs_from_trough,9,46.77777777777778,17.0,6.0,88.0,5.0,124.0
NASDAQ,TIGHTENING_CYCLE_END,recovery100_obs_from_trough,9,170.55555555555554,38.0,30.0,295.0,21.0,446.0
NASDAQ,TIGHTENING_CYCLE_END,rv_60d_ann,10,0.18641545295599532,0.13422186193535118,0.0805221332200808,0.209971150691586,0.059995348975961434,0.475359518666224
NASDAQ,TIGHTENING_CYCLE_END,down_semivol_60d_ann,10,0.13326585784809303,0.09684189553107875,0.05318166334658463,0.1309435262892437,0.026104629708079783,0.4178537982271881
NASDAQ,TIGHTENING_CYCLE_START,ret_20d,10,0.0037094311681435954,0.0031174414647039406,-0.02815625138028008,0.03052800259239047,-0.08274440518256765,0.10983411651474828
NASDAQ,TIGHTENING_CYCLE_START,ret_60d,10,-0.012567229572695482,-0.04425109441683783,-0.07394949044194832,0.04653028817114285,-0.3104379914773975,0.21476584429014633
NASDAQ,TIGHTENING_CYCLE_START,ret_120d,10,0.039906831197702865,0.01998578253508343,-0.08128364375854172,0.10227624630937493,-0.2196107718666257,0.42047832981972744
NASDAQ,TIGHTENING_CYCLE_START,ret_252d,10,0.03141108385558734,-0.00820226002054475,-0.07083546809015162,0.08686341426774563,-0.1740324210341344,0.4605599312670554
NASDAQ,TIGHTENING_CYCLE_START,mdd,10,0.22781163507523,0.20671313337840552,0.13962060016246375,0.3445037277004872,0.07836207114185456,0.3731851476244993
NASDAQ,TIGHTENING_CYCLE_START,mae,10,-0.14333784014066234,-0.1351422703591758,-0.1667746170399366,-0.0911719949527707,-0.3588718534463823,-0.026008151008151015
NASDAQ,TIGHTENING_CYCLE_START,mfe,10,0.19606914526022706,0.1135249154936292,0.07524884966040013,0.1982641366138888,0.0,0.9108288451275683
NASDAQ,TIGHTENING_CYCLE_START,time_to_event_min_obs,10,99.5,63.0,38.25,173.5,29.0,228.0
NASDAQ,TIGHTENING_CYCLE_START,recovery50_obs_from_trough,10,66.2,38.5,22.5,89.0,7.0,244.0
NASDAQ,TIGHTENING_CYCLE_START,recovery100_obs_from_trough,9,225.33333333333334,181.0,64.0,446.0,19.0,472.0
NASDAQ,TIGHTENING_CYCLE_START,rv_60d_ann,10,0.20931220724867033,0.179228420549212,0.1073696294176045,0.2543621845223179,0.10073171998812541,0.45976825470686855
